"STATE","state_fips","CONGRESSIONAL DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
NJ,34,Congressional District 1,"=""3401 ""","1,250",24,"1,250","2,663,751",296,"221,497",597,"738,675",67,84,76,"1,175","4,420,998",74,"60,940",937,0,322,499,733,0,703,422,0,310,148,229,239,162,114,106,108,80,63,0
NJ,34,Congressional District 1,"=""3401 """,870,0,870,"1,714,393",185,"136,877",389,"519,048",57,65,82,805,"2,856,709",64,"53,066",604,0,183,366,494,0,559,236,0,283,122,151,163,83,77,83,69,68,50,0
NJ,34,Congressional District 1,"=""3401 """,168,0,168,"354,823",43,"32,307",86,"103,972",13,10,10,161,"647,456",7,"5,154",138,0,57,82,83,0,90,62,0,31,18,24,38,19,18,12,16,12,9,0
NJ,34,Congressional District 1,"=""3401 """,285,0,285,"546,576",80,"62,281",136,"151,451",0,0,0,279,"1,038,609",0,"2,096",230,0,98,153,121,0,130,120,0,43,32,52,60,25,32,23,0,27,0,0
NJ,34,Congressional District 1,"=""3401 """,651,0,651,"1,200,741",197,"151,587",327,"379,026",49,39,40,623,"2,401,839",28,"29,889",550,0,219,328,316,0,333,241,0,120,70,112,133,56,57,62,75,44,39,0
NJ,34,Congressional District 1,"=""3401 ""","2,367",30,"2,367","4,890,195",679,"526,291","1,255","1,499,715",188,166,189,"2,275","9,068,593",92,"74,738","1,988",0,825,"1,168","1,162",37,"1,251",906,0,450,214,406,467,274,222,234,218,181,141,0
NJ,34,Congressional District 1,"=""3401 """,30,0,30,"52,999",6,"3,769",9,"11,489",0,0,0,29,"91,892",0,"1,437",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,34,Congressional District 1,"=""3401 """,90,0,90,"208,393",9,"15,215",55,"73,122",0,0,0,84,"371,313",0,"5,137",75,0,37,32,55,0,59,24,0,0,0,0,22,0,0,0,0,0,0,0
NJ,34,Congressional District 1,"=""3401 ""","4,659",100,"4,659","10,783,464","1,341","959,438","2,752","3,380,398",414,272,229,"4,553","19,554,784",106,"77,767","4,025",0,"2,009","2,421","2,155",83,"2,133","2,077",0,602,389,701,984,637,554,465,438,305,180,0
NJ,34,Congressional District 1,"=""3401 """,97,0,97,"188,926",21,"15,892",38,"48,616",0,0,0,94,"334,012",0,"5,040",78,0,26,45,52,0,55,29,0,25,0,22,0,0,0,0,0,0,0,0
NJ,34,Congressional District 1,"=""3401 """,275,0,275,"584,764",82,"63,066",148,"173,410",0,0,0,269,"1,095,687",0,"11,030",240,0,109,115,152,0,125,115,0,37,25,36,65,33,21,32,30,0,0,0
NJ,34,Congressional District 1,"=""3401 ""","1,106",24,"1,106","2,575,087",270,"189,011",642,"781,819",79,63,65,"1,081","4,530,274",25,"23,170",946,0,487,544,527,35,483,514,0,162,113,208,227,139,106,116,83,65,48,0
NJ,34,Congressional District 1,"=""3401 """,275,0,275,"546,428",77,"57,712",129,"159,873",23,0,0,269,"1,031,217",0,"9,175",228,0,105,150,120,0,144,101,0,41,24,61,61,30,22,0,24,22,0,0
NJ,34,Congressional District 1,"=""3401 ""","1,270",0,"1,270","3,039,154",384,"302,157",768,"952,986",33,49,64,"1,249","5,491,447",21,"12,769","1,106",0,562,636,623,0,616,543,0,163,123,195,244,161,168,125,93,76,78,0
NJ,34,Congressional District 1,"=""3401 """,844,0,844,"1,738,486",233,"193,073",421,"508,757",43,49,42,818,"3,222,242",26,"20,900",689,0,290,429,404,0,402,337,0,119,76,145,168,89,85,88,79,55,56,0
NJ,34,Congressional District 1,"=""3401 """,28,0,28,"49,197",4,"2,935",9,"13,385",0,0,0,28,"87,429",0,0,24,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,34,Congressional District 1,"=""3401 """,357,0,357,"565,323",66,"47,789",129,"136,575",21,24,35,327,"1,029,950",29,"26,013",245,0,81,197,151,0,207,108,0,93,59,72,76,36,21,40,24,23,0,0
NJ,34,Congressional District 1,"=""3401 """,752,0,752,"1,450,260",175,"130,420",340,"413,441",35,45,74,697,"2,534,146",55,"60,251",547,0,157,333,408,0,465,222,0,218,95,138,159,76,69,62,63,50,36,0
NJ,34,Congressional District 1,"=""3401 """,222,0,222,"319,936",39,"29,644",78,"82,848",0,0,37,204,"606,267",0,"14,415",161,0,50,109,105,0,137,67,0,55,33,48,57,0,0,0,0,0,0,0
NJ,34,Congressional District 1,"=""3401 """,288,5,288,"634,333",77,"56,803",164,"189,605",19,15,15,280,"1,129,585",8,"6,652",233,0,105,101,185,0,151,112,0,48,29,48,64,36,27,32,23,16,13,0
NJ,34,Congressional District 1,"=""3401 ""","1,046",26,"1,046","1,995,147",240,"177,929",478,"579,196",78,78,108,982,"3,539,293",64,"57,563",777,0,278,477,547,22,592,355,0,284,111,205,199,108,94,105,93,72,58,0
NJ,34,Congressional District 1,"=""3401 """,311,0,311,"706,662",91,"59,297",176,"220,066",31,36,0,308,"1,363,673",0,"2,345",282,0,158,157,146,0,137,144,0,30,24,46,62,34,48,34,28,25,0,0
NJ,34,Congressional District 1,"=""3401 """,373,0,373,"754,866",113,"85,492",194,"236,916",26,25,28,360,"1,405,612",0,"15,092",313,0,145,201,167,0,182,154,0,55,40,60,72,48,36,40,0,29,28,0
NJ,34,Congressional District 1,"=""3401 """,153,0,153,"286,274",40,"31,440",73,"80,857",12,10,14,149,"549,712",0,"3,973",131,0,53,78,71,0,70,64,0,24,19,27,33,17,13,11,15,11,6,0
NJ,34,Congressional District 1,"=""3401 ""","1,400",0,"1,400","2,766,862",435,"344,723",728,"806,732",136,96,99,"1,355","5,288,501",45,"44,367","1,179",0,503,699,679,22,658,592,0,208,135,193,291,160,163,156,131,98,71,0
NJ,34,Congressional District 1,"=""3401 """,62,0,62,"98,114",6,"9,983",25,"27,411",0,0,0,60,"204,124",0,"1,133",45,0,15,31,31,0,38,17,0,17,0,14,14,0,0,0,0,0,0,0
NJ,34,Congressional District 1,"=""3401 """,320,0,320,"625,412",94,"68,772",154,"173,866",0,0,28,307,"1,171,520",0,"10,024",258,0,110,149,167,0,181,108,0,45,27,56,73,37,22,35,26,26,0,0
NJ,34,Congressional District 1,"=""3401 """,127,0,127,"311,739",45,"34,955",80,"100,778",0,0,0,125,"570,690",0,"1,040",106,0,39,69,55,0,73,47,0,24,0,0,26,0,0,0,0,0,0,0
NJ,34,Congressional District 1,"=""3401 """,232,0,232,"472,491",67,"52,114",123,"140,469",0,0,0,229,"894,833",0,"2,567",203,0,83,121,98,0,124,85,0,23,25,39,48,25,0,0,29,0,0,0
NJ,34,Congressional District 1,"=""3401 """,494,0,494,"1,021,904",147,"100,410",251,"301,768",42,33,40,477,"1,888,963",0,"33,358",406,0,189,245,235,0,269,181,0,78,39,92,94,47,57,60,52,38,0,0
NJ,34,Congressional District 1,"=""3401 """,941,21,941,"2,421,731",208,"144,978",600,"699,079",59,43,30,929,"4,035,777",0,"16,886",835,0,492,518,398,25,421,444,0,117,93,195,208,118,101,94,64,50,0,0
NJ,34,Congressional District 1,"=""3401 """,23,0,23,"43,992",6,"4,944",11,"12,883",1,1,2,22,"78,860",1,"1,018",20,0,7,12,11,0,11,9,0,5,2,4,5,3,2,2,2,2,1,0
NJ,34,Congressional District 1,"=""3401 """,524,0,524,"1,068,090",135,"106,983",257,"297,230",37,25,41,508,"1,933,936",0,"14,827",440,0,199,272,248,0,255,207,0,75,51,92,115,56,53,52,45,27,30,0
NJ,34,Congressional District 1,"=""3401 ""","1,230",0,"1,230","2,467,984",291,"214,697",614,"734,640",85,98,104,"1,173","4,450,229",57,"74,736",990,0,372,602,610,18,665,449,0,271,147,226,246,125,114,102,103,96,66,0
NJ,34,Congressional District 1,"=""3401 ""","3,480",52,"3,480","8,248,460",855,"647,563","2,084","2,599,878",307,257,227,"3,392","14,662,846",87,"98,781","3,002",0,"1,480","1,766","1,659",55,"1,817","1,352",0,614,290,564,725,460,388,352,315,213,163,0
NJ,34,Congressional District 1,"=""3401 """,727,0,727,"1,422,192",190,"138,830",337,"414,976",51,52,58,705,"2,674,639",22,"18,073",596,0,248,349,351,27,401,259,0,104,77,120,148,95,65,69,70,55,27,0
NJ,34,Congressional District 1,"=""3401 """,396,0,396,"713,417",115,"99,496",193,"224,582",23,32,28,379,"1,417,514",0,"16,154",315,0,119,212,177,0,206,146,0,56,42,60,81,48,29,31,37,40,28,0
NJ,34,Congressional District 1,"=""3401 """,231,0,231,"541,232",60,"43,210",135,"170,715",11,14,17,224,"955,323",7,"9,509",197,0,94,106,121,0,129,84,0,38,19,37,49,37,20,23,18,15,12,0
NJ,34,Congressional District 1,"=""3401 """,411,0,411,"777,129",107,"82,745",202,"233,113",35,27,30,401,"1,489,501",0,"7,862",337,0,140,216,180,0,195,167,0,63,45,78,89,40,35,33,41,26,23,0
NJ,34,Congressional District 1,"=""3401 """,194,0,194,"394,973",50,"36,177",98,"117,016",0,0,16,186,"726,251",0,"5,548",157,0,77,104,87,0,99,72,0,41,18,43,36,26,19,19,0,0,0,0
NJ,34,Congressional District 1,"=""3401 """,411,0,411,"798,913",109,"84,278",200,"218,204",0,32,30,401,"1,505,913",0,"9,074",338,0,128,229,174,0,200,163,0,55,48,78,86,47,32,40,29,35,0,0
NJ,34,Congressional District 1,"=""3401 """,422,0,422,"924,875",90,"54,204",222,"277,891",0,22,24,405,"1,563,553",0,"21,532",339,0,135,212,208,0,199,159,0,64,41,88,97,52,44,29,30,23,0,0
NJ,34,Congressional District 1,"=""3401 """,951,0,951,"2,111,053",259,"199,813",518,"611,775",70,39,58,923,"3,794,827",28,"17,870",813,0,400,441,482,28,474,389,0,109,90,165,202,130,100,105,69,54,35,0
NJ,34,Congressional District 1,"=""3401 ""","2,269",0,"2,269","4,968,063",569,"404,045","1,233","1,480,597",151,150,144,"2,193","8,847,519",76,"65,697","1,913",0,817,"1,139","1,093",37,"1,176",873,0,396,235,393,449,295,235,217,171,155,114,0
NJ,34,Congressional District 1,"=""3401 """,32,0,32,"64,526",7,"4,566",9,"21,284",0,0,0,31,"116,133",0,"1,277",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,34,Congressional District 1,"=""3401 ""","2,236",45,"2,236","4,730,513",579,"450,389","1,206","1,423,930",156,120,149,"2,155","8,652,954",81,"71,760","1,887",0,858,"1,109","1,067",60,"1,137",880,0,354,264,425,407,261,221,214,177,138,121,0
NJ,34,Congressional District 1,"=""3401 """,137,0,137,"269,835",39,"28,212",68,"73,279",0,0,0,132,"493,622",0,"11,303",121,0,51,68,65,0,72,52,0,30,0,22,33,0,0,0,0,0,0,0
NJ,34,Congressional District 1,"=""3401 """,22,0,22,"57,484",2,"1,382",9,"15,924",0,0,0,21,"95,475",0,"4,092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,34,Congressional District 1,"=""3401 ""","1,325",50,"1,325","3,580,856",348,"228,444",905,"1,072,530",73,37,46,"1,313","5,776,243",0,"5,121","1,188",0,777,487,811,27,707,528,0,172,149,256,287,188,160,130,85,45,25,0
NJ,34,Congressional District 1,"=""3401 ""","2,083",71,"2,083","5,866,990",555,"359,347","1,457","1,790,386",110,94,57,"2,060","9,714,122",23,"11,029","1,904",0,"1,226",960,"1,094",29,"1,020",939,0,244,178,384,424,308,273,247,152,83,33,0
NJ,34,Congressional District 1,"=""3401 ""","4,590",154,"4,590","13,153,570","1,141","757,382","3,306","3,950,135",259,195,114,"4,560","21,312,018",30,"23,723","4,210",0,"2,742","2,161","2,357",72,"2,182","2,142",0,492,428,851,"1,008",713,553,458,318,171,89,0
NJ,34,Congressional District 1,"=""3401 ""","5,478",256,"5,478","15,245,313","1,588","1,068,374","3,806","4,525,089",307,223,139,"5,403","25,219,037",75,"63,783","4,850",0,"2,767","1,914","3,511",52,"2,732","2,399",0,660,423,854,"1,152",877,734,613,451,227,145,0
NJ,34,Congressional District 1,"=""3401 """,497,0,497,"949,995",129,"106,653",216,"258,700",35,24,32,476,"1,757,747",21,"23,861",416,0,167,255,233,0,251,183,0,82,39,93,116,54,46,42,41,34,31,0
NJ,34,Congressional District 1,"=""3401 ""","1,201",27,"1,201","2,738,059",302,"219,630",672,"824,434",69,65,41,"1,161","4,724,408",40,"25,814",993,0,491,569,605,27,596,488,0,201,122,226,242,143,125,122,99,69,50,0
NJ,34,Congressional District 1,"=""3401 """,650,0,650,"1,127,681",149,"119,378",283,"338,427",41,53,70,612,"2,106,296",38,"37,224",500,0,186,328,306,0,357,217,0,147,71,138,138,56,63,61,47,35,38,0
NJ,34,Congressional District 1,"=""3401 ""","1,879",40,"1,879","4,459,997",487,"353,568","1,069","1,313,236",122,94,128,"1,813","7,630,978",66,"69,846","1,549",0,610,833,998,48,970,745,0,338,181,323,384,241,207,186,160,120,74,0
NJ,34,Congressional District 1,"=""3401 ""","2,701",74,"2,701","7,073,280",784,"539,115","1,700","2,122,837",180,136,121,"2,632","12,071,111",69,"63,356","2,292",0,985,"1,004","1,664",33,"1,380","1,116",0,390,181,384,561,404,351,330,239,145,100,0
NJ,34,Congressional District 10,"=""3410 ""","2,868",111,"2,868","7,254,601",602,"444,691","1,633","2,144,030",203,191,128,"2,711","11,671,560",156,"122,287","2,229",0,870,744,"2,106",19,"1,900",769,0,900,237,472,633,422,299,271,242,171,117,0
NJ,34,Congressional District 10,"=""3410 ""","1,718",45,"1,718","3,666,270",400,"299,372",878,"1,068,356",155,143,117,"1,631","6,562,670",87,"72,962","1,376",0,570,514,"1,142",62,"1,079",504,0,488,156,296,362,226,180,153,138,119,82,0
NJ,34,Congressional District 10,"=""3410 ""","5,438",155,"5,438","14,486,168","1,207","791,973","3,527","4,223,052",539,396,159,"5,347","24,417,352",91,"69,066","4,908",0,"3,477","1,424","3,836",178,"3,309","1,822",0,"1,313",375,942,"1,262",859,636,526,438,264,133,0
NJ,34,Congressional District 10,"=""3410 ""","4,583",153,"4,583","12,104,734",979,"651,261","2,923","3,457,959",458,349,121,"4,510","20,256,423",72,"60,540","4,104",0,"2,942","1,205","3,264",114,"2,780","1,522",0,"1,152",323,799,"1,146",666,511,453,352,210,122,0
NJ,34,Congressional District 10,"=""3410 """,99,0,99,"212,917",27,"20,079",48,"56,271",0,0,0,94,"392,389",0,"4,912",75,0,56,34,59,0,63,30,0,31,0,0,0,0,0,0,0,0,0,0
NJ,34,Congressional District 10,"=""3410 """,116,0,116,"171,808",9,"14,229",45,"45,990",0,0,0,102,"308,164",0,"16,638",66,0,25,44,68,0,74,24,0,35,0,29,34,0,0,0,0,0,0,0
NJ,34,Congressional District 10,"=""3410 """,9,0,9,"18,759",2,"1,940",5,"5,546",1,1,1,9,"33,307",1,844,7,0,2,4,6,0,6,3,0,3,1,1,2,1,1,1,1,1,1,0
NJ,34,Congressional District 10,"=""3410 ""","4,014",89,"4,014","8,844,498","1,050","763,865","2,161","2,547,637",300,322,171,"3,699","15,310,240",315,"333,459","3,115",0,"1,470","1,246","2,724",44,"2,486","1,239",0,"1,203",314,686,805,496,458,404,383,270,188,0
NJ,34,Congressional District 10,"=""3410 ""","1,230",36,"1,230","2,687,927",251,"187,333",660,"806,395",121,141,73,"1,172","4,922,351",58,"57,985",995,0,596,340,866,24,748,380,0,349,107,211,272,145,138,117,119,67,51,0
NJ,34,Congressional District 10,"=""3410 ""","1,401",21,"1,401","2,821,988",265,"200,770",661,"782,897",122,121,113,"1,310","4,908,413",91,"77,811","1,113",0,568,517,794,90,841,446,0,401,160,279,304,151,120,132,130,75,49,0
NJ,34,Congressional District 10,"=""3410 """,2,0,2,"2,638",1,231,1,666,0,0,0,2,"4,368",0,238,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
