"STATE","STATEFIPS","HOUSE DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
OH,39,State House District 1,"=""39001""","7,691",33,"7,691","16,826,473","2,293","1,843,676","4,325","5,940,884",196,285,372,"7,388","31,107,966",210,"246,642","6,505",0,"2,591","3,683","3,732",209,"4,106","2,921",0,"1,764",757,"1,170","1,385",788,701,594,609,566,619,0
OH,39,State House District 2,"=""39002""","10,916",53,"10,916","26,189,002","2,745","2,087,691","6,335","7,981,358",318,373,507,"10,626","45,167,251",252,"237,797","9,612",0,"4,368","5,989","4,682",183,"4,871","5,004",0,"1,865","1,173","1,816","2,339","1,379","1,075",866,760,557,563,0
OH,39,State House District 3,"=""39003""","7,245",32,"7,245","14,847,182","1,968","1,590,960","3,661","4,634,320",220,326,460,"7,002","27,469,043",136,"217,278","6,186",0,"2,299","4,322","2,671",92,"3,395","3,035",0,"1,107",720,"1,107","1,337",698,600,472,472,372,318,0
OH,39,State House District 4,"=""39004""","9,520",103,"9,520","23,172,200","2,423","1,870,826","5,668","7,184,138",338,329,488,"9,293","40,696,126",180,"195,815","8,468",0,"3,841","5,402","3,634",366,"4,588","4,082",0,"1,370","1,036","1,697","2,006","1,177",891,778,665,505,471,0
OH,39,State House District 5,"=""39005""","8,763",25,"8,763","19,854,083","2,214","1,724,238","4,745","5,876,558",148,273,430,"8,456","35,244,629",175,"245,433","7,503",0,"3,200","4,703","3,928",79,"3,737","4,150",0,"1,649",933,"1,407","1,796","1,026",749,669,636,453,419,0
OH,39,State House District 6,"=""39006""","4,721",29,"4,721","9,313,320","1,102","886,977","2,220","2,760,771",305,376,354,"4,423","16,249,405",292,"261,489","3,586",0,"1,180","2,560","2,044",50,"2,811","1,512",0,"1,319",581,835,923,475,381,366,409,330,249,0
OH,39,State House District 7,"=""39007""","5,239",0,"5,239","10,077,239","1,266","982,766","2,386","3,023,790",274,326,401,"4,896","17,613,831",341,"332,091","4,015",0,"1,198","2,817","2,313",80,"2,945","1,756",0,"1,345",653,913,"1,090",563,486,459,407,355,296,0
OH,39,State House District 8,"=""39008""","13,283",192,"13,283","35,245,395","2,848","2,013,679","8,263","10,482,269",973,"1,030",583,"13,019","56,988,457",245,"174,338","11,968",40,"5,678","8,427","4,375",481,"6,920","5,505",0,"2,885","1,113","2,212","3,272","1,930","1,389","1,235","1,074",677,362,0
OH,39,State House District 9,"=""39009""","12,650",274,"12,650","34,931,269","2,326","1,598,774","7,977","10,262,031",718,856,519,"12,382","54,496,021",263,"202,239","11,433",86,"5,484","8,012","4,129",508,"6,853","4,996",0,"3,062","1,111","2,278","3,376","1,992","1,226",993,845,508,309,0
OH,39,State House District 10,"=""39010""","15,870",384,"15,870","44,849,040","2,751","1,768,264","10,169","12,928,954",688,759,462,"15,598","68,869,488",269,"180,311","14,283",98,"7,160","9,754","5,326",764,"8,231","6,482",0,"3,492","1,492","3,154","4,240","2,530","1,649","1,194",842,473,227,0
OH,39,State House District 11,"=""39011""","17,528",425,"17,528","51,949,862","2,980","1,947,754","11,748","15,044,336",822,910,473,"17,283","78,893,555",208,"163,039","16,038",106,"8,160","10,875","5,824",809,"9,350","7,109",0,"4,056","1,464","3,281","5,022","2,883","1,669","1,271","1,008",573,259,0
OH,39,State House District 12,"=""39012""","12,774",207,"12,774","33,174,878","2,915","2,104,448","7,861","9,935,884","1,036","1,100",576,"12,504","55,279,194",267,"190,323","11,563",61,"5,415","8,064","4,404",305,"6,703","5,237",0,"2,634",993,"2,063","2,982","1,848","1,362","1,307","1,134",700,368,0
OH,39,State House District 13,"=""39013""","12,550",353,"12,550","31,646,018","2,541","1,744,590","7,286","9,288,521",425,471,573,"12,148","49,981,991",399,"266,388","10,728",24,"4,967","7,081","4,907",562,"6,403","4,924",0,"2,614","1,351","2,445","3,160","1,737","1,237","1,023",733,470,376,0
OH,39,State House District 14,"=""39014""","11,096",178,"11,096","26,324,640","2,720","2,014,319","6,252","7,853,929",494,543,543,"10,737","44,153,174",358,"326,373","9,403",0,"3,784","6,195","4,528",372,"5,728","4,410",0,"2,192","1,046","1,986","2,531","1,416","1,154","1,024",848,600,470,0
OH,39,State House District 15,"=""39015""","10,103",165,"10,103","23,606,970","2,538","1,911,369","5,637","7,185,623",496,526,549,"9,623","39,644,394",478,"467,094","8,331",13,"3,224","5,376","4,437",289,"5,439","3,823",0,"2,271",965,"1,775","2,182","1,232","1,042",950,863,582,479,0
OH,39,State House District 16,"=""39016""","5,138",0,"5,138","10,351,944","1,123","898,175","2,340","3,114,987",224,336,388,"4,776","17,530,990",363,"292,359","3,729",0,"1,031","2,543","2,422",162,"2,939","1,626",0,"1,389",645,959,"1,120",546,414,418,396,339,287,0
