"STATE","STATEFIPS","HOUSE DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
LA,22,State House District 1,"=""22001""","4,962",48,"4,962","14,287,367","1,048","735,390","3,218","4,003,856",208,153,82,"4,895","22,486,361",31,"47,443","4,536",54,"2,855","2,367","2,451",62,"2,531","2,090",0,"1,220",214,792,"1,178",822,474,375,265,138,91,0
LA,22,State House District 2,"=""22002""","7,262",154,"7,262","21,123,863","1,227","807,780","4,566","5,527,283",354,278,177,"7,175","31,680,134",59,"75,298","6,692",207,"4,217","3,282","3,725",206,"3,703","3,051",0,"1,624",519,"1,386","2,049","1,212",757,476,380,212,90,0
LA,22,State House District 3,"=""22003""","7,562",168,"7,562","23,175,171","1,395","870,188","5,110","6,314,250",473,366,173,"7,505","35,450,731",55,"43,573","7,115",248,"4,555","3,304","4,024",183,"3,953","3,234",0,"1,619",420,"1,207","2,069","1,449",964,616,411,228,123,0
LA,22,State House District 4,"=""22004""","6,073",104,"6,073","18,043,418","1,220","783,924","4,068","5,032,792",423,318,173,"6,012","28,107,343",46,"44,200","5,655",153,"3,574","2,813","3,108",152,"3,237","2,551",0,"1,499",363,"1,024","1,574","1,090",703,546,405,243,119,0
LA,22,State House District 5,"=""22005""","4,531",60,"4,531","12,377,382","1,080","743,718","2,923","3,662,124",422,312,200,"4,452","20,544,070",75,"77,619","4,183",94,"2,427","2,168","2,202",83,"2,372","1,901",0,"1,028",263,656,"1,023",742,563,454,339,267,144,0
LA,22,State House District 6,"=""22006""","4,092",66,"4,092","10,804,131",986,"697,733","2,564","3,201,234",351,232,196,"3,997","17,803,382",93,"93,568","3,706",62,"2,093","2,061","1,918",70,"2,019","1,806",0,908,287,637,973,617,482,376,313,219,160,0
LA,22,State House District 7,"=""22007""","4,554",31,"4,554","12,013,551","1,142","818,886","2,915","3,613,541",315,171,119,"4,470","20,508,014",47,"69,593","4,116",52,"2,436","2,025","2,447",57,"2,350","1,957",0,"1,207",258,646,936,691,539,396,326,214,145,0
LA,22,State House District 8,"=""22008""","4,534",70,"4,534","12,498,894","1,108","795,301","2,982","3,758,012",342,229,217,"4,443","20,396,852",87,"79,692","4,131",87,"2,334","2,220","2,174",98,"2,236","2,005",0,"1,032",339,696,"1,042",710,507,400,348,264,186,0
LA,22,State House District 9,"=""22009""","4,367",25,"4,367","11,304,101","1,273","965,735","2,864","3,761,693",359,203,229,"4,287","20,272,482",73,"72,956","4,005",58,"1,977","2,357","1,879",120,"2,018","2,080",0,918,304,620,827,571,489,469,390,332,297,0
LA,22,State House District 10,"=""22010""","4,957",34,"4,957","13,124,842","1,056","739,916","2,991","3,570,649",140,141,80,"4,883","21,565,024",28,"64,847","4,495",86,"3,034","1,805","3,086",25,"2,455","2,163",0,"1,076",350,806,"1,156",772,471,315,248,137,104,0
LA,22,State House District 11,"=""22011""","4,604",77,"4,604","12,839,938",911,"598,822","2,906","3,456,918",189,252,103,"4,555","20,751,023",23,"49,247","4,250",59,"2,778","1,966","2,568",20,"1,974","2,337",0,811,324,776,"1,101",853,513,359,236,116,71,0
LA,22,State House District 12,"=""22012""","4,710",45,"4,710","12,834,787","1,067","756,218","2,933","3,598,423",153,138,65,"4,619","20,309,463",22,"83,115","4,254",0,"2,722","2,171","2,484",19,"2,306","2,102",0,957,323,757,"1,120",823,479,390,201,139,144,0
LA,22,State House District 13,"=""22013""","4,375",2,"4,375","11,939,951","1,043","763,840","2,757","3,415,871",104,127,33,"4,304","19,345,999",1,"74,476","3,938",25,"2,661","1,637","2,693",1,"2,027","2,025",0,862,208,654,959,696,384,247,193,141,103,0
LA,22,State House District 14,"=""22014""","5,597",107,"5,597","16,045,349","1,249","858,086","3,570","4,379,337",330,245,201,"5,484","24,214,777",89,"86,633","5,128",0,"3,346","2,200","3,258",78,"2,980","2,262",0,"1,337",339,950,"1,421",929,615,539,352,219,140,0
LA,22,State House District 15,"=""22015""","4,450",60,"4,450","12,264,908","1,093","802,325","2,844","3,547,754",223,140,152,"4,355","19,015,392",78,"88,067","4,059",0,"2,559","1,952","2,434",57,"2,330","1,864",0,"1,103",283,715,"1,084",699,484,438,331,229,171,0
LA,22,State House District 16,"=""22016""","6,089",123,"6,089","17,986,318","1,343","906,676","3,974","4,865,863",308,278,198,"5,997","26,782,602",83,"79,060","5,590",0,"3,662","2,379","3,636",56,"3,252","2,525",0,"1,434",328,991,"1,550","1,046",667,547,382,231,134,0
LA,22,State House District 17,"=""22017""","7,842",176,"7,842","25,577,074","1,431","928,755","5,329","6,774,665",322,278,182,"7,748","35,989,043",84,"68,357","7,317",27,"5,327","2,701","4,966",151,"4,451","3,041",0,"2,233",364,"1,295","2,404","1,469",781,634,383,252,122,0
LA,22,State House District 18,"=""22018""","4,266",32,"4,266","12,058,681","1,022","769,949","2,672","3,311,385",184,140,86,"4,182","19,096,650",11,"64,769","3,827",0,"2,399","1,955","2,173",12,"2,510","1,517",0,872,159,515,875,639,453,343,200,118,60,0
LA,22,State House District 19,"=""22019""","5,895",67,"5,895","17,558,452","1,310","912,626","3,807","4,722,951",145,132,51,"5,784","25,791,280",64,"83,631","5,186",34,"3,485","1,972","3,784",68,"3,144","2,414",0,"1,405",330,858,"1,548",995,624,424,306,206,118,0
LA,22,State House District 20,"=""22020""","5,274",42,"5,274","15,052,689","1,068","766,187","3,346","4,130,332",60,88,47,"5,148","22,634,727",59,"121,944","4,641",0,"3,311","1,610","3,498",66,"2,844","2,041",0,"1,254",340,862,"1,378",788,496,317,224,140,129,0
LA,22,State House District 21,"=""22021""","5,870",91,"5,870","18,331,519","1,166","755,364","3,888","4,899,759",163,199,78,"5,763","27,104,154",47,"84,977","5,252",0,"3,767","2,256","3,323",206,"3,339","2,213",0,"1,198",276,884,"1,548","1,148",636,388,286,157,97,0
LA,22,State House District 22,"=""22022""","3,994",22,"3,994","10,789,294",971,"726,778","2,578","3,219,385",121,42,31,"3,896","17,541,392",6,"93,416","3,572",50,"2,338","1,632","2,275",7,"1,909","1,756",0,774,279,578,769,559,413,260,258,160,87,0
LA,22,State House District 23,"=""22023""","5,552",93,"5,552","15,889,031","1,250","786,253","3,641","4,444,995",375,185,160,"5,468","24,857,402",60,"60,565","5,031",130,"3,393","1,973","3,480",57,"2,569","2,653",0,"1,078",358,866,"1,193",896,724,485,324,206,113,0
LA,22,State House District 24,"=""22024""","4,047",11,"4,047","10,359,130","1,077","859,652","2,580","3,220,753",83,60,66,"3,944","17,432,981",41,"98,058","3,584",1,"2,054","1,683","2,245",23,"1,949","1,727",0,732,287,561,787,585,328,248,191,202,172,0
LA,22,State House District 25,"=""22025""","4,559",39,"4,559","12,017,694","1,214","898,148","2,875","3,632,787",196,142,108,"4,479","19,815,767",41,"63,617","4,084",5,"2,418","2,227","2,183",58,"2,357","1,859",0,795,312,593,895,650,516,355,337,185,171,0
LA,22,State House District 26,"=""22026""","6,613",126,"6,613","18,469,762","1,513","1,033,164","4,337","5,106,660",284,208,153,"6,525","29,011,307",75,"63,834","6,080",83,"3,895","3,177","3,238",173,"3,318","2,880",0,836,532,"1,106","1,458","1,076",774,581,373,248,138,0
LA,22,State House District 27,"=""22027""","4,327",41,"4,327","11,194,442","1,231","940,157","2,745","3,373,215",274,127,167,"4,210","18,559,020",80,"104,708","3,891",22,"2,300","2,269","1,956",68,"2,209","1,840",0,791,354,642,854,614,481,388,355,270,223,0
LA,22,State House District 28,"=""22028""","5,079",47,"5,079","14,762,761","1,191","837,871","3,279","4,100,428",116,64,28,"4,947","23,167,244",39,"117,646","4,550",0,"3,327","1,481","3,518",34,"2,891","1,957",0,"1,074",242,696,"1,230",946,589,400,278,157,48,0
LA,22,State House District 29,"=""22029""","7,174",102,"7,174","22,593,611","1,399","925,185","4,753","6,008,495",460,451,195,"7,103","33,686,405",49,"52,818","6,681",91,"4,453","3,128","3,837",193,"4,494","2,457",0,"2,063",292,"1,078","1,884","1,338",860,674,455,292,112,0
