"STATE","STATEFIPS","HOUSE DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
MD,24,State Legislative District 4,"=""24004""","5,130",7,"5,130","10,123,130","1,443","1,134,570","2,619","3,325,147",212,144,202,"4,851","18,610,301",115,"262,029","4,101",0,"1,589","2,821","2,162",42,"2,788","1,788",0,"1,233",525,795,964,441,380,400,427,264,234,0
MD,24,State Legislative District 5,"=""24005""","5,495",1,"5,495","11,029,730","1,456","1,143,164","2,864","3,522,989",335,231,230,"5,216","19,930,484",239,"264,438","4,433",0,"1,722","2,738","2,433",283,"3,096","1,875",0,"1,265",625,960,"1,111",588,462,504,445,310,288,0
MD,24,State Legislative District 6,"=""24006""","12,847",285,"12,847","31,633,511","3,458","2,560,207","8,037","9,926,529","1,089",565,390,"12,514","52,482,431",305,"269,006","11,057",42,"6,021","5,787","6,838",165,"7,320","4,689",0,"3,135",985,"2,200","2,780","1,642","1,337","1,294","1,195",853,505,0
MD,24,State Legislative District 7,"=""24007""","6,774",72,"6,774","14,860,732","1,779","1,368,773","3,831","4,737,894",518,309,264,"6,474","25,513,737",209,"264,765","5,535",0,"2,468","3,344","3,297",67,"3,804","2,358",0,"1,852",565,"1,097","1,409",728,563,572,558,409,279,0
MD,24,State Legislative District 8,"=""24008""","9,786",202,"9,786","22,513,598","2,541","1,848,824","5,775","7,183,387","1,113",721,453,"9,389","37,922,726",396,"336,405","8,123",5,"3,896","4,636","4,970",166,"5,866","3,219",0,"2,817",733,"1,579","1,995","1,215","1,013","1,053","1,026",711,447,0
MD,24,State Legislative District 10,"=""24010""","10,050",272,"10,050","24,121,451","2,497","1,780,016","6,140","7,846,630","1,271",793,511,"9,622","39,763,483",418,"389,774","8,444",0,"4,168","4,839","5,009",191,"6,122","3,296",0,"3,257",813,"1,547","2,002","1,275","1,117","1,050","1,002",691,448,0
MD,24,State Legislative District 11,"=""24011""","6,392",138,"6,392","14,131,234","1,500","1,103,707","3,586","4,571,682",749,510,369,"6,039","23,149,213",352,"303,244","5,117",1,"2,322","3,112","3,145",118,"3,964","1,959",0,"2,071",619,"1,069","1,343",724,610,654,610,469,275,0
MD,24,State Legislative District 12,"=""24012""","7,930",233,"7,930","18,726,003","1,924","1,375,964","4,582","5,928,633",628,493,354,"7,585","30,780,309",344,"330,757","6,481",0,"3,014","3,699","3,975",241,"4,601","2,735",0,"2,122",742,"1,328","1,685",984,849,789,684,500,349,0
MD,24,State Legislative District 13,"=""24013""","6,790",166,"6,790","15,469,281","1,662","1,222,275","3,854","5,022,538",582,568,333,"6,443","25,856,121",331,"367,451","5,492",0,"2,110","3,219","3,318",219,"4,108","2,210",0,"2,037",651,"1,047","1,302",828,669,663,641,440,340,0
MD,24,State Legislative District 14,"=""24014""","7,244",157,"7,244","16,506,900","1,667","1,225,822","3,998","5,258,291",505,568,356,"6,655","26,815,568",565,"542,359","5,365",0,"1,901","2,835","4,239",70,"4,869","1,885",0,"2,893",641,"1,128","1,524",845,700,654,626,473,376,0
MD,24,State Legislative District 15,"=""24015""","4,903",138,"4,903","10,538,650","1,125","862,829","2,525","3,284,922",286,370,262,"4,485","17,203,304",393,"348,917","3,699",0,"1,205","2,269","2,526",93,"3,211","1,335",0,"1,891",542,828,998,540,441,416,409,334,264,0
MD,24,State Legislative District 16,"=""24016""","2,118",56,"2,118","3,231,149",364,"277,556",716,"861,272",84,112,132,"1,834","5,155,686",268,"235,694","1,341",0,332,975,"1,030",48,"1,418",467,0,854,373,472,476,154,111,125,105,100,60,0
MD,24,State Legislative District 17,"=""24017""","7,585",251,"7,585","16,930,409","1,755","1,299,495","4,011","5,234,295",402,544,339,"6,943","26,871,047",628,"555,350","5,476",0,"1,708","2,986","4,311",206,"4,914","2,062",0,"2,857",739,"1,275","1,631",908,721,693,639,494,368,0
MD,24,State Legislative District 18,"=""24018""","6,002",187,"6,002","12,998,960","1,458","1,050,823","3,119","4,087,044",332,351,275,"5,416","20,656,919",573,"504,360","4,105",0,"1,092","1,945","3,870",141,"4,012","1,547",0,"2,304",617,"1,029","1,292",677,552,540,511,404,275,0
MD,24,State Legislative District 19,"=""24019""","9,267",304,"9,267","21,122,171","2,339","1,697,314","5,104","6,750,536",479,621,356,"8,431","33,673,607",818,"710,246","6,439",0,"1,790","2,950","6,073",204,"6,313","2,352",0,"3,653",823,"1,509","1,978","1,107",951,855,850,636,503,0
MD,24,State Legislative Subdistrict 1A,"=""2401A""","3,103",2,"3,103","6,726,664",821,"608,726","1,674","2,042,288",35,43,64,"2,955","11,869,891",98,"135,040","2,534",0,997,"1,324","1,640",101,"1,494","1,291",0,658,254,508,590,323,204,187,151,112,83,0
MD,24,State Legislative Subdistrict 1B,"=""2401B""","2,923",17,"2,923","6,371,607",671,"496,958","1,573","1,906,453",78,82,119,"2,848","11,419,324",65,"48,195","2,448",0,"1,038","1,307","1,356",220,"1,690",952,0,438,332,496,614,333,296,211,171,132,131,0
MD,24,State Legislative Subdistrict 1C,"=""2401C""","3,126",19,"3,126","6,928,913",768,"603,152","1,728","2,169,526",117,61,85,"3,037","12,533,686",39,"73,650","2,660",4,"1,218","1,488","1,457",128,"1,849","1,014",0,478,318,482,625,351,271,257,209,157,158,0
MD,24,State Legislative District 20,"=""24020""","10,219",460,"10,219","23,457,336","2,527","1,765,298","5,721","7,470,437",624,708,424,"9,331","38,035,916",881,"731,267","7,232",0,"2,368","3,045","6,910",227,"7,015","2,586",0,"4,034",915,"1,669","2,278","1,327","1,031",962,885,636,455,0
MD,24,State Legislative District 21,"=""24021""","8,784",256,"8,784","19,610,291","2,364","1,710,110","5,105","6,538,629",799,626,440,"8,240","33,318,398",538,"462,055","6,899",0,"2,805","3,576","5,061",98,"5,619","2,568",0,"3,039",753,"1,378","1,844","1,068",849,873,858,650,450,0
MD,24,State Legislative District 22,"=""24022""","13,817",605,"13,817","33,512,277","3,847","2,734,922","8,666","11,197,933","1,243",964,539,"13,151","56,786,029",659,"509,620","11,114",0,"4,925","5,048","8,598",147,"9,040","3,985",0,"4,652","1,004","2,000","2,821","1,781","1,560","1,457","1,406","1,021",692,0
MD,24,State Legislative District 24,"=""24024""","11,520",304,"11,520","27,603,291","2,959","2,077,603","7,195","8,986,366","1,434",769,517,"11,202","47,020,960",318,"250,743","10,059",0,"5,593","5,604","5,761",109,"6,896","3,828",0,"3,296",894,"1,886","2,354","1,443","1,232","1,227","1,173",812,445,0
MD,24,State Legislative District 25,"=""24025""","10,470",241,"10,470","24,648,711","2,787","2,014,230","6,539","8,133,194","1,439",707,548,"10,226","43,316,823",229,"174,869","9,332",0,"5,193","5,485","4,810",117,"5,895","3,781",0,"2,680",780,"1,675","2,055","1,236","1,099","1,143","1,127",820,436,0
MD,24,State Legislative District 26,"=""24026""","10,223",254,"10,223","23,872,753","2,717","1,997,856","6,243","7,676,512","1,319",656,496,"9,936","40,957,204",284,"235,101","8,981",0,"4,934","5,190","4,927",102,"6,039","3,479",0,"2,708",821,"1,631","2,174","1,223","1,061","1,087","1,043",752,415,0
MD,24,State Legislative District 28,"=""24028""","8,740",83,"8,740","19,735,654","2,396","1,816,201","5,352","6,661,348",945,502,442,"8,479","35,474,452",194,"225,621","7,616",0,"3,627","4,702","3,801",97,"4,732","3,208",0,"1,996",677,"1,310","1,661",992,786,829,768,600,416,0
MD,24,State Legislative Subdistrict 2A,"=""2402A""","6,129",54,"6,129","13,892,491","1,649","1,285,535","3,560","4,464,868",365,193,243,"5,938","24,672,034",133,"201,185","5,315",33,"2,493","3,358","2,708",17,"3,368","2,213",0,"1,127",639,951,"1,193",677,542,502,473,320,279,0
MD,24,State Legislative Subdistrict 2B,"=""2402B""","4,238",60,"4,238","9,999,273","1,072","807,223","2,552","3,208,095",274,156,181,"4,133","17,285,669",101,"97,791","3,733",43,"1,870","2,314","1,875",22,"2,368","1,535",0,749,494,697,866,524,405,398,333,247,204,0
MD,24,State Legislative District 32,"=""24032""","9,369",150,"9,369","21,285,283","2,991","2,280,357","5,839","7,661,899",885,615,548,"9,045","39,162,493",305,"272,809","8,021",0,"3,603","5,005","4,145",186,"5,026","3,682",0,"2,268",750,"1,385","1,649","1,083",920,"1,047","1,028",779,693,0
MD,24,State Legislative District 33,"=""24033""","4,254",14,"4,254","8,358,623","1,115","860,556","2,191","2,711,455",342,230,239,"4,028","14,829,085",189,"195,274","3,424",0,"1,309","2,465","1,723",15,"2,364","1,453",0,"1,190",495,725,856,430,332,367,338,317,191,0
MD,24,State Legislative District 36,"=""24036""","8,014",28,"8,014","18,211,550","2,110","1,614,064","4,604","5,692,119",377,142,142,"7,630","31,039,104",200,"355,444","6,617",0,"2,946","4,159","3,508",155,"3,910","3,243",0,"1,828",703,"1,215","1,419",900,719,637,514,326,226,0
MD,24,State Legislative District 39,"=""24039""","9,334",286,"9,334","21,932,504","2,379","1,741,004","5,389","7,088,224",609,653,427,"8,697","35,990,981",633,"532,044","7,322",0,"2,548","3,957","5,178",194,"6,079","2,674",0,"3,403",823,"1,500","1,893","1,198",919,906,832,681,504,0
MD,24,State Legislative Subdistrict 3A,"=""2403A""","4,922",75,"4,922","10,570,792","1,314","976,683","2,727","3,520,402",353,313,272,"4,707","18,777,648",210,"200,442","4,096",0,"1,699","2,725","1,960",217,"2,649","1,810",0,"1,115",511,852,956,550,481,469,439,334,266,0
MD,24,State Legislative Subdistrict 3B,"=""2403B""","2,111",31,"2,111","4,788,403",585,"445,920","1,227","1,621,782",137,123,89,"2,014","8,342,201",71,"95,366","1,753",0,655,"1,121",914,57,"1,178",748,0,531,169,337,367,222,197,200,183,136,107,0
MD,24,State Legislative District 40,"=""24040""","15,488",521,"15,488","41,301,962","3,141","2,065,001","9,900","12,003,664","1,427",625,437,"15,213","61,726,366",275,"174,328","14,024",44,"9,074","7,119","7,632",673,"9,192","5,456",0,"4,232","1,322","3,081","3,934","1,949","1,645","1,479","1,158",635,260,0
MD,24,State Legislative District 41,"=""24041""","12,878",399,"12,878","32,685,059","3,029","2,068,272","8,118","9,996,418","1,482",712,446,"12,591","51,483,189",287,"202,996","11,426",37,"6,708","6,235","6,071",529,"7,645","4,528",0,"3,410","1,007","2,201","2,837","1,633","1,470","1,381","1,188",753,359,0
MD,24,State Legislative District 43,"=""24043""","11,554",334,"11,554","27,743,254","2,584","1,767,122","6,827","8,288,981","1,311",666,486,"11,268","44,253,730",285,"197,548","10,216",1,"6,027","5,603","5,441",463,"6,840","3,992",0,"3,035",969,"2,055","2,700","1,392","1,195","1,219","1,082",626,299,0
MD,24,State Legislative District 45,"=""24045""","16,962",566,"16,962","45,103,310","3,750","2,487,575","11,016","13,622,334","1,967",899,502,"16,675","69,652,785",286,"209,539","15,311",42,"9,754","7,692","8,653",567,"10,347","5,684",0,"4,663","1,210","2,960","4,142","2,144","1,851","1,791","1,558",900,393,0
MD,24,State Legislative District 46,"=""24046""","11,076",312,"11,076","28,951,082","2,259","1,545,785","6,979","8,748,395",784,335,313,"10,780","43,833,618",284,"229,404","9,598",26,"5,885","4,793","5,874",340,"6,491","3,858",0,"3,087","1,006","2,185","2,871","1,416","1,093",923,761,458,270,0
MD,24,State Legislative Subdistrict 9A,"=""2409A""","1,986",3,"1,986","3,463,759",414,"329,730",771,"1,004,757",79,97,101,"1,827","5,979,593",134,"154,909","1,420",0,367,"1,043",848,48,"1,201",486,0,573,249,339,357,131,107,102,100,95,77,0
MD,24,State Legislative Subdistrict 9B,"=""2409B""","1,397",36,"1,397","2,858,165",281,"200,280",644,"865,499",72,116,87,"1,258","4,487,784",125,"138,002","1,000",0,256,595,739,40,905,344,0,493,175,240,281,154,135,114,112,83,78,0
MD,24,State Legislative Subdistrict 23A,"=""2423A""","2,914",74,"2,914","6,797,410",743,"520,823","1,772","2,322,941",320,261,147,"2,767","11,598,498",144,"132,402","2,437",0,"1,144","1,300","1,551",27,"1,817",889,0,"1,006",237,414,601,376,319,327,252,212,144,0
MD,24,State Legislative Subdistrict 23B,"=""2423B""","4,166",87,"4,166","8,972,692",963,"724,949","2,344","2,941,854",526,346,290,"3,994","15,631,633",172,"149,820","3,536",0,"1,649","2,168","1,955",22,"2,509","1,301",0,"1,365",396,711,858,491,398,401,381,301,222,0
MD,24,State Legislative Subdistrict 27A,"=""2427A""","2,634",36,"2,634","5,830,730",663,"489,281","1,544","1,929,843",310,160,136,"2,544","10,324,763",79,"65,727","2,241",0,"1,078","1,388","1,200",24,"1,486",902,0,702,249,418,535,306,251,250,241,165,124,0
MD,24,State Legislative Subdistrict 27B,"=""2427B""","1,841",14,"1,841","3,880,890",468,"357,726","1,026","1,242,697",191,85,74,"1,764","6,859,946",53,"50,845","1,557",0,687,"1,016",794,8,"1,047",619,0,491,171,283,366,188,166,151,128,87,59,0
MD,24,State Legislative Subdistrict 27C,"=""2427C""","2,274",0,"2,274","4,842,584",631,"474,336","1,259","1,545,495",149,71,66,"2,174","8,402,452",65,"90,569","1,915",0,787,"1,325",871,25,"1,250",791,0,572,207,373,459,256,203,220,183,153,67,0
MD,24,State Legislative Subdistrict 29A,"=""2429A""","1,851",0,"1,851","4,036,994",490,"399,311","1,027","1,300,757",119,52,35,"1,764","7,116,624",62,"70,919","1,555",0,646,957,820,0,922,668,0,417,147,257,355,186,158,157,132,81,79,0
MD,24,State Legislative Subdistrict 29B,"=""2429B""","3,189",29,"3,189","7,948,650",830,"638,099","2,066","2,674,916",182,140,109,"3,121","13,515,797",30,"61,990","2,890",0,"1,547","1,669","1,424",32,"1,621","1,216",0,534,237,482,623,339,284,247,229,183,133,0
MD,24,State Legislative Subdistrict 29C,"=""2429C""","2,303",3,"2,303","5,356,524",651,"498,438","1,373","1,740,604",163,98,85,"2,212","9,153,391",62,"76,160","2,010",0,931,"1,351",910,26,"1,186",894,0,547,212,363,455,254,236,207,206,139,113,0
MD,24,State Legislative Subdistrict 30A,"=""2430A""","4,118",70,"4,118","9,276,148","1,085","758,576","2,356","2,946,808",311,158,179,"3,951","15,558,627",165,"140,456","3,390",0,"1,406","2,193","1,767",102,"2,412","1,324",0,979,430,747,860,507,399,388,351,208,136,0
MD,24,State Legislative Subdistrict 30B,"=""2430B""","1,800",0,"1,800","3,643,357",532,"416,865",917,"1,104,809",75,22,26,"1,718","6,499,055",28,"59,343","1,442",0,555,"1,022",697,0,969,587,0,432,141,255,317,161,124,153,114,69,31,0
