"STATE","STFIPS","county","county_fips","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
AK,02,Aleutians East,"=""013""",148,0,148,"301,199",41,"48,700",80,"81,440",0,0,0,140,"525,054",0,"11,522",109,0,0,34,33,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,02,Aleutians West,"=""016""",240,0,240,"501,913",76,"67,303",116,"151,368",0,0,0,230,"987,044",0,"18,393",158,0,0,72,119,0,195,21,0,0,0,0,35,25,23,0,0,0,0,0
AK,02,Anchorage,"=""020""","18,299",350,"18,299","39,226,011","8,501","6,120,675","10,871","14,376,735","1,399",947,"1,380","17,807","77,103,152",412,"550,050","16,087",41,"6,903","10,246","6,977",864,"10,276","6,331",0,"2,625","1,287","2,564","2,940","1,797","1,868","1,971","2,105","1,664","1,359",0
AK,02,Bethel,"=""050""","2,268",0,"2,268","4,971,097","1,018","509,649","1,294","1,742,215",0,0,0,"2,216","8,971,800",26,"31,761","1,736",0,707,"1,232",259,563,"1,547",405,0,348,106,381,126,59,58,40,51,41,48,0
AK,02,Bristol Bay,"=""060""",22,0,22,"61,817",9,"15,821",9,"20,391",0,0,0,9,"142,026",0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,02,Denali,"=""068""",40,0,40,"57,345",10,"9,471",10,"24,866",0,0,0,36,"133,193",0,"2,923",30,0,0,23,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,02,Dillingham,"=""070""",421,0,421,"819,141",228,"114,283",228,"260,208",0,0,0,380,"1,256,291",0,"20,857",272,0,51,112,249,37,346,37,0,148,0,79,32,0,0,0,0,0,0,0
AK,02,Fairbanks North Star,"=""090""","5,449",0,"5,449","11,483,160","2,496","1,826,424","3,359","4,662,336",422,288,471,"5,320","24,688,071",83,"130,646","4,955",0,"1,977","3,369","1,714",181,"3,210","1,815",0,813,318,682,805,405,482,623,681,534,488,0
AK,02,Haines,"=""100""",142,0,142,"242,283",49,"34,481",66,"71,563",0,0,0,131,"400,371",0,"11,736",105,0,29,114,28,0,84,45,0,45,0,0,40,0,0,0,0,0,0,0
AK,02,Hoonah-Angoon,"=""105""",207,0,207,"402,216",78,"47,076",93,"115,625",3,0,2,202,"724,641",3,"3,656",163,0,57,114,43,21,128,31,0,8,2,25,31,2,1,2,2,2,2,0
AK,02,Juneau,"=""110""","1,436",27,"1,436","2,500,759",609,"468,183",692,"802,984",75,40,82,"1,386","5,042,247",28,"58,869","1,208",0,538,882,454,52,780,435,0,166,123,218,246,100,79,95,117,104,63,0
AK,02,Kenai Peninsula,"=""122""","2,875",0,"2,875","5,637,795","1,175","831,923","1,506","1,973,891",120,90,148,"2,674","9,837,657",131,"230,590","2,289",0,784,"1,812",947,37,"1,872",716,0,772,182,458,546,237,183,200,188,179,146,0
AK,02,Ketchikan Gateway,"=""130""","1,015",0,"1,015","1,959,196",450,"323,264",523,"597,801",44,25,44,977,"3,789,767",31,"31,585",873,0,390,577,365,53,651,274,0,147,84,163,168,112,59,92,77,70,53,0
AK,02,Kodiak Island,"=""150""",917,0,917,"1,828,681",493,"383,292",540,"702,142",65,50,77,876,"3,952,433",37,"50,820",748,0,129,407,456,0,614,230,0,173,49,91,120,87,100,116,90,98,120,0
AK,02,Lake and Peninsula,"=""164""",70,0,70,"109,155",17,"15,967",33,"29,491",0,0,0,61,"164,840",0,"5,967",47,0,0,21,25,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,02,Matanuska-Susitna,"=""170""","4,813",0,"4,813","9,966,249","2,161","1,475,355","2,726","3,621,525",257,209,322,"4,589","18,327,635",168,"238,651","4,175",0,"1,836","2,719","1,943",80,"3,156","1,207",0,"1,120",348,757,801,481,428,405,407,355,396,0
AK,02,Nome,"=""180""","1,053",0,"1,053","2,340,997",499,"320,708",625,"801,119",0,0,0,"1,039","4,376,451",0,"15,608",927,0,554,687,253,0,508,338,0,35,21,121,81,0,21,25,0,24,0,0
AK,02,North Slope,"=""185""",350,0,350,"794,056",107,"106,619",182,"266,731",0,0,0,337,"1,547,410",0,"16,383",288,0,121,105,148,0,257,38,0,30,0,54,33,0,0,0,0,0,0,0
AK,02,Northwest Arctic,"=""188""",739,0,739,"1,510,026",341,"233,323",434,"547,043",0,0,0,730,"2,968,282",0,"7,531",624,0,311,493,162,0,401,144,0,22,31,85,29,0,0,21,0,0,0,0
AK,02,Petersburg,"=""195""",161,0,161,"290,152",67,"47,270",86,"98,397",0,0,0,150,"534,320",0,"12,995",122,0,44,97,30,27,106,32,0,25,0,21,18,0,0,0,0,0,0,0
AK,02,Prince of Wales-Hyder,"=""198""",290,0,290,"579,004",118,"82,558",150,"171,696",0,0,0,268,"1,086,262",0,"16,029",205,0,100,190,67,4,147,88,0,31,0,3,3,3,0,0,0,0,0,0
AK,02,Sitka,"=""220""",443,0,443,"691,420",188,"143,076",198,"232,542",52,0,36,388,"1,382,143",54,"56,935",328,0,92,176,249,0,343,75,0,127,44,85,93,37,30,34,44,39,34,0
AK,02,Skagway,"=""230""",44,0,44,"56,879",9,"12,381",9,"13,923",0,0,0,43,"117,267",0,"2,959",36,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,02,Southeast Fairbanks,"=""240""",478,0,478,"1,104,490",226,"137,837",277,"416,584",0,0,0,464,"1,965,604",0,"14,732",382,0,108,272,162,0,297,129,0,109,0,53,73,28,34,21,0,0,0,0
AK,02,Valdez-Cordova,"=""261""",449,0,449,"843,198",169,"131,255",222,"294,641",0,0,0,427,"1,649,695",0,"30,706",365,0,104,273,125,0,226,127,0,107,0,45,65,0,0,0,0,0,0,0
AK,02,Wade Hampton,"=""270""","1,405",0,"1,405","3,100,802",756,"361,348",845,"1,067,403",0,0,0,"1,388","5,257,796",0,"8,818","1,082",0,548,549,288,507,"1,035",213,0,194,90,272,150,0,0,0,0,0,0,0
AK,02,Wrangell,"=""275""",180,0,180,"330,912",65,"42,407",90,"119,418",0,0,0,158,"616,441",0,"26,827",130,0,47,96,66,0,135,39,0,63,0,35,38,0,0,0,0,0,0,0
AK,02,Yakutat,"=""282""",40,0,40,"87,251",9,"13,663",24,"38,006",0,0,0,36,"134,933",0,"5,229",31,0,0,30,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,02,Yukon-Koyukuk,"=""290""",644,0,644,"1,081,730",183,"132,545",201,"323,310",0,0,0,632,"2,052,484",0,"5,870",483,0,60,128,27,121,476,0,0,0,0,0,0,0,0,0,0,0,0,0
